Geneid	SRR222175	SRR222176	SRR222177	SRR222178
ENSG00000234093	4	0	12	7
ENSG00000202444	0	0	0	0
ENSG00000226499	0	0	0	2
ENSG00000253039	0	0	0	0
ENSG00000229815	0	0	0	0
ENSG00000232369	0	0	0	0
ENSG00000268949	0	0	0	0
ENSG00000234315	0	0	0	1
ENSG00000229519	5	1	0	1
ENSG00000173662	3	0	1	0
ENSG00000230735	0	0	0	0
ENSG00000226394	0	0	0	0
ENSG00000237200	0	0	0	1
ENSG00000070886	0	2	1	0
ENSG00000276835	0	0	0	0
ENSG00000265422	0	0	0	0
ENSG00000223776	0	0	0	0
ENSG00000273058	3	1	7	5
ENSG00000230325	0	0	0	2
ENSG00000226498	1	0	0	0
ENSG00000237991	3	4	3	15
ENSG00000244020	0	0	0	0
ENSG00000288099	0	0	0	0
ENSG00000225886	1	4	8	1
ENSG00000206767	0	0	0	0
ENSG00000226662	0	0	0	0
ENSG00000207095	0	0	0	0
ENSG00000231344	0	0	3	1
ENSG00000230833	0	0	0	0
ENSG00000269971	1	0	0	1
ENSG00000270031	0	0	0	0
ENSG00000223062	0	0	0	0
ENSG00000286433	0	0	0	0
ENSG00000252947	0	0	0	0
ENSG00000223643	0	0	0	0
ENSG00000230239	0	0	0	0
ENSG00000263811	0	0	0	0
ENSG00000277234	0	0	0	0
ENSG00000235241	0	0	0	0
ENSG00000207005	0	0	0	0
ENSG00000159363	135	858	428	766
ENSG00000282843	0	0	0	0
ENSG00000142623	1	15	6	4
ENSG00000142619	0	2	2	8
ENSG00000266634	0	0	0	0
ENSG00000199459	0	0	0	0
ENSG00000273264	4	1	2	1
ENSG00000282057	3	0	0	0
ENSG00000199934	0	0	0	0
ENSG00000226643	0	0	0	0
ENSG00000234419	0	0	0	0
ENSG00000276997	0	0	0	0
ENSG00000222399	0	0	0	0
ENSG00000267305	0	0	0	0
ENSG00000143512	0	0	3	0
ENSG00000229399	0	0	0	0
ENSG00000272750	4	5	2	2
ENSG00000234523	0	0	0	0
ENSG00000233708	1	3	1	2
ENSG00000225099	3	1	0	5
ENSG00000284138	0	0	0	1
ENSG00000207256	0	0	0	0
ENSG00000283136	0	0	0	0
ENSG00000277513	0	0	0	0
ENSG00000226967	0	0	0	0
ENSG00000229570	0	0	0	0
ENSG00000203857	0	0	5	0
ENSG00000226443	0	0	0	0
ENSG00000249798	0	0	0	0
ENSG00000239873	0	0	0	0
ENSG00000240244	0	0	0	0
ENSG00000260941	0	0	1	3
ENSG00000198857	0	0	0	0
ENSG00000227205	0	0	0	0
ENSG00000226446	0	0	0	0
ENSG00000134249	0	0	0	0
ENSG00000027644	0	0	2	0
ENSG00000241992	0	0	0	0
ENSG00000137970	34	11	48	48
ENSG00000223229	0	0	0	0
ENSG00000226973	0	0	0	0
ENSG00000274468	0	0	0	0
ENSG00000266075	1	0	1	0
ENSG00000272153	0	1	3	5
ENSG00000230026	2	2	0	2
ENSG00000229795	0	0	0	0
ENSG00000238236	0	0	0	0
ENSG00000235638	0	0	0	0
ENSG00000231199	0	0	0	0
ENSG00000226663	0	0	0	0
ENSG00000231582	0	0	0	0
ENSG00000232714	0	0	0	0
ENSG00000235761	0	0	0	0
ENSG00000270710	0	0	0	0
ENSG00000227236	0	0	0	1
ENSG00000276584	2	0	0	0
ENSG00000282386	0	4	6	2
ENSG00000273026	3	0	0	2
ENSG00000285641	0	0	0	0
ENSG00000231416	2	0	2	1
ENSG00000200220	0	0	0	0
ENSG00000231837	0	0	0	0
ENSG00000263987	0	0	0	0
ENSG00000223254	10	0	3	1
ENSG00000226653	0	0	0	0
ENSG00000207209	0	0	0	0
ENSG00000272443	0	0	0	1
ENSG00000272480	0	0	0	0
ENSG00000207080	0	0	0	0
ENSG00000231791	0	0	0	0
ENSG00000244568	0	0	0	0
ENSG00000230470	0	0	0	0
ENSG00000232036	0	0	1	0
ENSG00000215381	0	0	1	0
ENSG00000284726	1	0	1	0
ENSG00000201405	0	0	0	0
ENSG00000271420	9	2	9	9
ENSG00000232482	0	0	0	0
ENSG00000285779	0	0	0	0
ENSG00000270780	0	0	0	0
ENSG00000232895	0	0	0	0
ENSG00000273698	0	0	0	0
ENSG00000273112	0	0	0	0
ENSG00000173110	9	17	10	15
ENSG00000224203	0	0	0	0
ENSG00000224515	0	0	0	0
ENSG00000231586	0	0	0	0
ENSG00000234211	0	0	0	0
ENSG00000143125	1	0	0	1
ENSG00000143105	0	2	0	0
ENSG00000199710	0	0	0	0
ENSG00000237415	0	0	1	0
ENSG00000232791	0	0	0	0
ENSG00000279774	0	0	0	0
ENSG00000286486	0	0	0	4
ENSG00000244066	0	0	0	0
ENSG00000287531	0	0	0	0
ENSG00000283701	0	0	0	0
ENSG00000207134	0	0	0	0
ENSG00000227773	0	0	0	0
ENSG00000207144	0	0	0	1
ENSG00000237872	0	0	0	2
ENSG00000271267	0	0	0	0
ENSG00000225082	0	1	0	1
ENSG00000223503	0	0	0	0
ENSG00000235089	0	0	2	1
ENSG00000285179	0	0	0	0
ENSG00000223026	0	0	0	0
ENSG00000202167	0	0	0	0
ENSG00000207349	0	0	0	0
ENSG00000252826	0	0	0	0
ENSG00000206737	0	0	0	0
ENSG00000242352	0	0	0	0
ENSG00000270962	0	0	0	0
ENSG00000252105	0	0	0	0
ENSG00000237503	0	0	0	0
ENSG00000276674	0	0	0	0
ENSG00000023572	23	43	76	90
ENSG00000116396	18	124	79	82
ENSG00000244457	0	0	0	0
ENSG00000274975	0	0	0	0
ENSG00000229348	0	0	0	2
ENSG00000264293	0	0	0	0
ENSG00000272455	1	2	6	9
ENSG00000215915	6	13	5	7
ENSG00000236085	0	0	0	0
ENSG00000234441	0	0	0	0
ENSG00000227408	0	0	0	0
ENSG00000199672	3	0	0	0
ENSG00000201492	0	0	0	0
ENSG00000213028	0	0	0	0
ENSG00000225984	0	0	0	0
ENSG00000178828	67	179	152	141
ENSG00000188784	2	0	0	0
ENSG00000242688	0	0	0	0
ENSG00000177186	0	0	0	0
ENSG00000177174	0	0	0	0
ENSG00000162456	0	0	0	0
ENSG00000227163	0	0	0	0
ENSG00000271647	0	0	0	0
ENSG00000239560	0	0	0	0
ENSG00000196539	0	0	0	0
ENSG00000203661	0	0	0	0
ENSG00000271934	0	0	0	0
ENSG00000227102	0	0	0	0
ENSG00000183310	0	0	0	0
ENSG00000201602	0	0	0	0
ENSG00000271701	0	0	0	0
ENSG00000187238	0	0	0	0
ENSG00000185962	0	0	0	0
ENSG00000187223	0	0	0	0
ENSG00000159455	0	0	0	0
ENSG00000187173	0	0	0	0
ENSG00000204501	0	0	0	0
ENSG00000228229	0	0	0	0
ENSG00000204481	0	0	0	0
ENSG00000204479	0	0	0	0
ENSG00000224678	0	0	0	0
ENSG00000233401	0	0	3	1
ENSG00000273487	0	0	0	1
ENSG00000226773	0	0	0	0
ENSG00000274481	0	0	0	0
ENSG00000228594	16	67	56	148
ENSG00000272106	33	25	52	38
ENSG00000268575	1	1	3	2
ENSG00000230942	0	0	0	0
ENSG00000158481	11	2	50	37
ENSG00000186306	0	0	0	0
ENSG00000203758	0	0	0	0
ENSG00000236257	0	0	0	1
ENSG00000198703	0	0	0	0
ENSG00000227445	0	0	0	0
ENSG00000231434	0	0	0	1
ENSG00000229635	0	0	0	0
ENSG00000207379	0	0	0	0
ENSG00000212601	0	0	0	0
ENSG00000224114	1	0	2	2
ENSG00000199349	0	0	0	0
ENSG00000162892	10	145	1	6
ENSG00000271680	1	0	0	0
ENSG00000226945	2	1	4	5
ENSG00000162897	8	3	15	10
ENSG00000198890	13	33	68	67
ENSG00000224550	15	24	27	23
ENSG00000169442	65	38	150	121
ENSG00000225854	1	0	1	1
ENSG00000241745	0	0	0	0
ENSG00000228407	0	0	0	0
ENSG00000223429	0	0	0	1
ENSG00000224255	0	0	0	0
ENSG00000236004	0	0	0	0
ENSG00000237663	0	0	0	0
ENSG00000213735	0	2	2	1
ENSG00000272100	0	0	1	0
ENSG00000272226	0	0	0	0
ENSG00000270598	0	0	1	1
ENSG00000223570	0	0	0	0
ENSG00000185155	3	3	10	2
ENSG00000236773	2	4	9	3
ENSG00000201898	0	0	1	0
ENSG00000221406	0	0	1	0
ENSG00000229742	0	0	0	0
ENSG00000206887	0	0	0	0
ENSG00000266618	0	0	0	0
ENSG00000229991	0	3	4	11
ENSG00000234247	0	0	0	0
ENSG00000237624	0	0	1	0
ENSG00000201457	0	0	0	0
ENSG00000225903	0	0	0	0
ENSG00000225333	0	0	0	0
ENSG00000252413	0	0	0	0
ENSG00000236994	0	0	0	0
ENSG00000275406	0	0	0	0
ENSG00000270287	0	0	0	0
ENSG00000229965	0	0	1	4
ENSG00000223282	0	0	0	0
ENSG00000177770	0	0	0	0
ENSG00000283933	0	0	0	0
ENSG00000264553	0	0	0	0
ENSG00000277452	3	3	0	0
ENSG00000274963	4	0	3	0
ENSG00000253047	0	0	2	1
ENSG00000276103	0	0	0	0
ENSG00000143452	1	0	1	0
ENSG00000206931	0	0	0	0
ENSG00000236713	0	0	0	1
ENSG00000224690	0	0	1	0
ENSG00000203804	0	0	0	0
ENSG00000143384	2969	2846	2171	1582
ENSG00000276255	0	4	0	0
ENSG00000284163	0	0	0	0
ENSG00000224566	1	0	3	3
ENSG00000287895	0	0	0	1
ENSG00000280157	0	1	0	1
ENSG00000227625	0	0	0	0
ENSG00000162913	0	0	1	2
ENSG00000269934	0	5	1	3
ENSG00000270110	0	0	0	0
ENSG00000286773	0	0	0	0
ENSG00000287315	1	0	0	0
ENSG00000270104	0	0	1	0
ENSG00000284311	0	0	0	0
ENSG00000230841	0	0	0	1
ENSG00000266174	0	0	0	0
ENSG00000279306	0	0	0	1
ENSG00000202056	0	0	0	0
ENSG00000251823	0	0	0	0
ENSG00000234917	0	0	1	0
ENSG00000164007	4	0	0	0
ENSG00000227312	0	0	0	0
ENSG00000239106	0	0	0	0
ENSG00000116539	66	112	283	518
ENSG00000250135	0	0	0	0
ENSG00000224066	0	2	1	0
ENSG00000277617	0	0	0	0
ENSG00000252450	0	0	0	0
ENSG00000162526	0	1	0	0
ENSG00000206651	0	0	0	0
ENSG00000252777	0	0	0	0
ENSG00000233427	0	0	0	0
ENSG00000199756	0	0	0	0
ENSG00000225616	8	23	51	56
ENSG00000206704	0	0	0	0
ENSG00000277958	0	0	0	0
ENSG00000225750	0	0	0	0
ENSG00000277916	0	0	0	0
ENSG00000237934	0	0	0	0
ENSG00000286231	0	0	0	0
ENSG00000221571	0	0	0	0
ENSG00000276642	0	0	0	0
ENSG00000272823	1	0	1	0
ENSG00000238078	0	0	0	1
ENSG00000260505	0	0	0	0
ENSG00000235163	0	0	0	0
ENSG00000234863	0	0	0	0
ENSG00000226226	0	0	0	0
ENSG00000243872	0	0	0	0
ENSG00000162817	432	243	456	377
ENSG00000236535	0	0	1	0
ENSG00000225713	0	0	0	0
ENSG00000215867	0	0	0	0
ENSG00000201028	0	0	0	0
ENSG00000197852	43	26	55	42
ENSG00000284830	1	0	1	1
ENSG00000232558	0	0	0	0
ENSG00000237556	0	0	0	0
ENSG00000228548	0	0	0	0
ENSG00000238183	0	0	0	0
ENSG00000228525	0	0	0	0
ENSG00000233706	0	0	0	0
ENSG00000287532	0	0	0	1
ENSG00000270149	0	0	0	0
ENSG00000232879	1	0	1	0
ENSG00000186517	61	129	274	153
ENSG00000238934	0	0	0	0
ENSG00000235549	0	0	0	1
ENSG00000206654	0	0	0	1
ENSG00000222378	0	0	0	0
ENSG00000287422	0	0	0	0
ENSG00000226438	0	0	0	1
ENSG00000217897	2	0	0	0
ENSG00000288674	0	0	1	0
ENSG00000228625	0	0	0	0
ENSG00000261654	1	2	3	1
ENSG00000225672	0	0	0	0
ENSG00000252760	0	0	0	0
ENSG00000272982	0	0	0	0
ENSG00000273221	0	0	0	0
ENSG00000238365	0	0	0	0
ENSG00000237920	1	0	0	0
ENSG00000226855	0	2	4	4
ENSG00000228264	1	1	0	2
ENSG00000187980	2	0	0	0
ENSG00000284710	0	0	0	0
ENSG00000288670	11	7	26	19
ENSG00000200175	0	0	0	0
ENSG00000229357	0	0	0	0
ENSG00000248642	0	0	0	0
ENSG00000248442	1	0	0	0
ENSG00000251686	0	0	0	0
ENSG00000249197	0	0	0	0
ENSG00000288636	0	0	0	0
ENSG00000234379	0	2	0	0
ENSG00000225447	1	0	0	3
ENSG00000234329	0	3	2	7
ENSG00000230896	5	3	8	10
ENSG00000198160	159	88	324	296
ENSG00000058673	2	3	1	2
ENSG00000133216	163	844	937	1328
ENSG00000227000	0	0	0	0
ENSG00000176256	0	0	0	0
ENSG00000217644	0	0	0	0
ENSG00000276645	2	0	0	0
ENSG00000278997	0	0	2	1
ENSG00000116525	29	47	42	45
ENSG00000279179	1	1	2	0
ENSG00000284721	0	0	1	0
ENSG00000225934	0	0	0	0
ENSG00000215812	1	0	0	0
ENSG00000230005	0	0	0	1
ENSG00000274178	0	0	0	0
ENSG00000274764	0	0	0	0
ENSG00000277862	0	0	0	0
ENSG00000236179	0	0	0	0
ENSG00000275774	0	0	1	3
ENSG00000233336	0	0	0	0
ENSG00000179412	0	0	0	0
ENSG00000213516	30	38	86	120
ENSG00000202385	0	0	0	0
ENSG00000234518	7	11	16	34
ENSG00000126709	461	5921	3152	733
ENSG00000277058	0	0	0	0
ENSG00000238015	0	0	0	0
ENSG00000235400	0	0	5	8
ENSG00000254942	0	0	0	0
ENSG00000206832	0	0	0	0
ENSG00000225113	0	0	0	0
ENSG00000284443	0	0	0	0
ENSG00000228703	0	0	0	0
ENSG00000235045	3	1	2	1
ENSG00000073756	103	313	29	50
ENSG00000228040	0	0	0	0
ENSG00000229020	5	3	0	4
ENSG00000272512	1	9	4	5
ENSG00000231702	0	0	0	0
ENSG00000242590	0	0	0	0
ENSG00000256407	0	0	0	0
ENSG00000198711	1	5	3	2
ENSG00000237173	0	0	0	0
ENSG00000227453	0	0	0	1
ENSG00000232964	0	0	0	0
ENSG00000235817	0	0	0	0
ENSG00000202063	0	0	0	0
ENSG00000287395	0	0	0	0
ENSG00000240502	0	0	0	0
ENSG00000287064	2	86	0	0
ENSG00000233647	0	0	0	0
ENSG00000186118	0	0	0	0
ENSG00000159658	320	318	808	947
ENSG00000236476	0	0	0	0
ENSG00000199595	0	0	0	0
ENSG00000241347	0	0	0	0
ENSG00000236809	2	0	2	3
ENSG00000238137	1	1	2	5
ENSG00000223649	0	0	0	0
ENSG00000170385	133	175	202	256
ENSG00000261314	0	0	0	0
ENSG00000224763	2	0	2	1
ENSG00000181227	0	0	0	0
ENSG00000206620	0	0	0	0
ENSG00000207241	0	0	0	0
ENSG00000201487	0	0	0	0
ENSG00000057468	1	0	0	0
ENSG00000207139	0	0	0	0
ENSG00000213046	0	0	0	2
ENSG00000235582	1	0	0	1
ENSG00000233040	1	0	0	1
ENSG00000224901	0	0	0	0
ENSG00000287113	0	0	0	0
ENSG00000283836	0	0	0	0
ENSG00000224727	1	0	1	2
ENSG00000265201	0	0	0	0
ENSG00000236031	0	0	0	1
ENSG00000226766	0	0	1	0
ENSG00000232184	0	0	0	0
ENSG00000228939	1	0	0	0
ENSG00000117020	46	37	118	113
ENSG00000198912	26	80	105	149
ENSG00000260460	0	0	0	0
ENSG00000272068	24	12	23	22
ENSG00000237588	0	0	0	0
ENSG00000287624	0	0	0	2
ENSG00000265538	0	0	0	0
ENSG00000275816	0	0	0	0
ENSG00000200262	0	0	0	0
ENSG00000213478	2	2	1	6
ENSG00000233406	2	7	7	4
ENSG00000232027	0	0	0	1
ENSG00000206595	0	0	0	0
ENSG00000252032	0	0	0	1
ENSG00000285268	0	0	0	0
ENSG00000234711	0	0	1	0
ENSG00000283040	0	0	0	0
ENSG00000237330	16	20	13	8
ENSG00000223823	0	0	4	3
ENSG00000272141	43	96	50	66
ENSG00000239794	0	0	0	0
ENSG00000241073	0	0	0	0
ENSG00000156876	2	8	15	35
ENSG00000226952	0	0	0	0
ENSG00000271415	0	0	0	0
ENSG00000225169	0	0	0	0
ENSG00000230287	0	0	0	0
ENSG00000207750	0	0	0	0
ENSG00000137948	0	0	0	0
ENSG00000203325	0	0	0	0
ENSG00000266203	0	0	0	0
ENSG00000276493	0	0	0	1
ENSG00000025800	97	184	407	561
ENSG00000231346	4	2	0	3
ENSG00000206680	0	0	0	0
ENSG00000207523	0	0	3	7
ENSG00000207022	0	0	0	0
ENSG00000252121	0	0	0	0
ENSG00000239710	0	0	0	0
ENSG00000287797	0	0	1	0
ENSG00000252752	0	0	0	0
ENSG00000222664	0	0	0	0
ENSG00000251837	0	0	0	0
ENSG00000235432	0	0	0	1
ENSG00000251914	0	0	0	0
ENSG00000221808	0	0	0	0
ENSG00000233072	1	0	0	0
ENSG00000236073	0	0	0	0
ENSG00000235112	0	0	0	0
ENSG00000287192	0	0	1	0
ENSG00000117298	1233	2135	1485	1194
ENSG00000231105	6	0	1	1
ENSG00000251789	0	0	0	0
ENSG00000178395	0	0	0	0
ENSG00000206835	1	0	0	0
ENSG00000162620	1	0	1	3
ENSG00000237324	0	0	1	0
ENSG00000233894	0	0	0	0
ENSG00000162621	0	0	1	0
ENSG00000178965	3	0	0	2
ENSG00000272864	0	0	0	0
ENSG00000259030	0	0	0	2
ENSG00000215909	0	0	0	0
ENSG00000222952	0	0	0	0
ENSG00000237445	0	0	0	0
ENSG00000253085	0	0	0	0
ENSG00000199352	0	0	0	0
ENSG00000201588	0	0	0	0
ENSG00000199337	0	0	0	0
ENSG00000200381	0	0	0	0
ENSG00000199396	0	0	0	0
ENSG00000200624	0	0	0	0
ENSG00000202521	0	0	0	0
ENSG00000200343	0	0	0	0
ENSG00000201321	0	0	0	1
ENSG00000199910	0	0	0	0
ENSG00000199334	0	0	0	0
ENSG00000199270	0	0	0	0
ENSG00000202526	0	0	0	0
ENSG00000201355	0	0	0	0
ENSG00000201925	0	0	0	0
ENSG00000202257	0	0	0	0
ENSG00000200370	0	0	0	0
ENSG00000212237	0	0	0	0
ENSG00000183929	0	0	0	0
ENSG00000206878	0	0	0	0
ENSG00000154358	76	90	64	30
ENSG00000284964	0	0	0	0
ENSG00000206828	0	0	0	0
ENSG00000284842	0	0	0	0
ENSG00000275229	0	0	0	0
ENSG00000226500	0	0	0	0
ENSG00000183598	0	0	2	0
ENSG00000184260	2	9	6	3
ENSG00000184270	1	3	0	0
ENSG00000231333	0	0	0	1
ENSG00000170128	0	1	1	2
ENSG00000201032	0	1	0	0
ENSG00000116852	63	187	94	269
ENSG00000163395	3	1	6	2
ENSG00000226970	3	0	0	2
ENSG00000199959	0	0	0	0
ENSG00000203943	13	20	60	63
ENSG00000285361	0	0	0	0
ENSG00000228153	0	0	0	0
ENSG00000252650	0	0	0	0
ENSG00000251861	0	0	0	0
ENSG00000287197	0	0	1	1
ENSG00000229657	1	0	0	0
ENSG00000174529	5	9	19	18
ENSG00000271580	0	2	1	0
ENSG00000223306	0	0	0	0
ENSG00000234112	0	0	0	0
ENSG00000242861	14	7	16	9
ENSG00000255835	0	0	0	0
ENSG00000284519	0	0	0	0
ENSG00000248322	0	0	0	0
ENSG00000143768	10	89	5	5
ENSG00000213032	0	0	0	0
ENSG00000253086	0	0	0	0
ENSG00000272432	0	0	0	1
ENSG00000261349	0	2	2	1
ENSG00000187010	0	1	3	1
ENSG00000259984	0	0	0	0
ENSG00000238084	4	5	23	24
ENSG00000199840	0	0	0	0
ENSG00000211581	0	0	0	0
ENSG00000266160	0	0	0	0
ENSG00000155816	12	2	20	9
ENSG00000252317	0	0	0	0
ENSG00000233519	0	0	0	0
ENSG00000224359	0	0	0	0
ENSG00000226014	0	0	0	0
ENSG00000231440	1	0	0	0
ENSG00000228844	0	2	0	0
ENSG00000251750	0	0	0	0
ENSG00000234872	0	0	0	0
ENSG00000184007	662	496	1473	1793
ENSG00000121753	8	38	23	10
ENSG00000162745	26	167	27	84
ENSG00000187862	1	1	1	1
ENSG00000162891	2	0	0	0
ENSG00000137976	2	2	8	5
ENSG00000203663	0	0	0	0
ENSG00000198128	0	0	0	0
ENSG00000171180	0	0	0	0
ENSG00000204505	1	0	0	0
ENSG00000177151	0	0	0	0
ENSG00000180708	0	0	0	0
ENSG00000162775	19	31	47	63
ENSG00000179023	34	48	27	38
ENSG00000173171	8	65	29	43
ENSG00000170075	58	24	28	19
ENSG00000250734	0	0	0	0
ENSG00000159409	2	4	22	211
ENSG00000178796	1	0	0	11
ENSG00000236940	0	0	0	0
ENSG00000143436	49	60	145	215
ENSG00000143450	7	8	10	7
ENSG00000232937	0	0	0	0
ENSG00000269489	0	1	1	1
ENSG00000213171	1	1	2	1
ENSG00000196407	0	0	5	4
ENSG00000223810	0	0	0	0
ENSG00000229713	0	0	0	0
ENSG00000233819	0	0	0	0
ENSG00000240386	0	0	0	0
ENSG00000186226	0	0	0	0
ENSG00000172155	0	0	0	0
ENSG00000236274	0	0	0	0
ENSG00000116819	13	17	5	4
ENSG00000186603	3	131	88	79
ENSG00000197454	0	0	0	0
ENSG00000154429	12	18	35	69
ENSG00000252506	0	0	0	0
ENSG00000252051	0	0	0	0
ENSG00000230331	0	0	0	0
ENSG00000226920	0	0	0	0
ENSG00000279667	0	0	0	2
ENSG00000238186	0	0	0	0
ENSG00000286838	0	0	0	0
ENSG00000236505	0	0	0	0
ENSG00000229820	0	0	0	2
ENSG00000221216	0	0	0	0
ENSG00000242125	58	128	194	150
ENSG00000274266	0	0	0	0
ENSG00000200087	0	2	0	2
ENSG00000231468	0	0	0	0
ENSG00000279443	0	0	0	3
ENSG00000221539	0	0	0	0
ENSG00000278274	0	0	0	0
ENSG00000273544	0	0	0	0
ENSG00000280498	0	0	0	0
ENSG00000274582	0	0	0	0
ENSG00000188060	11	11	21	14
ENSG00000270103	0	0	0	0
ENSG00000243480	0	0	0	0
ENSG00000225522	0	0	0	0
ENSG00000219133	0	1	2	2
ENSG00000280924	1	1	3	0
ENSG00000237848	0	0	0	0
ENSG00000236779	1	5	5	11
ENSG00000200408	0	0	0	0
ENSG00000240219	6	4	5	2
ENSG00000228729	0	0	0	1
ENSG00000236636	0	0	0	0
ENSG00000287525	0	0	0	0
ENSG00000233940	0	0	0	0
ENSG00000228348	0	3	0	0
ENSG00000201868	0	0	0	0
ENSG00000240374	0	0	0	0
ENSG00000201542	0	0	0	0
ENSG00000203910	0	0	0	0
ENSG00000233125	0	0	0	0
ENSG00000242764	0	0	0	0
ENSG00000223787	0	0	0	0
ENSG00000229992	0	0	0	0
ENSG00000201317	0	0	0	0
ENSG00000225505	0	0	0	0
ENSG00000234202	0	0	0	1
ENSG00000223896	0	0	0	1
ENSG00000279111	0	0	0	0
ENSG00000187701	0	0	0	0
ENSG00000231237	0	0	0	0
ENSG00000203757	0	0	2	0
ENSG00000229724	0	0	0	0
ENSG00000180409	0	0	0	0
ENSG00000196266	0	0	0	0
ENSG00000196772	0	0	0	0
ENSG00000232908	0	0	0	0
ENSG00000197591	0	0	0	0
ENSG00000162722	11	14	42	26
ENSG00000238243	0	4	2	0
ENSG00000177275	0	0	0	0
ENSG00000226191	0	0	0	0
ENSG00000224830	0	0	0	0
ENSG00000279263	0	0	0	1
ENSG00000197532	0	0	0	0
ENSG00000234512	0	0	0	0
ENSG00000235907	0	2	0	0
ENSG00000198104	0	0	0	0
ENSG00000177233	0	0	0	0
ENSG00000162727	0	0	0	0
ENSG00000198601	0	0	0	0
ENSG00000239428	0	0	0	0
ENSG00000234333	0	0	0	0
ENSG00000270620	0	0	0	0
ENSG00000234607	0	0	0	0
ENSG00000231353	0	0	0	0
ENSG00000275503	0	0	0	0
ENSG00000224966	0	0	0	0
ENSG00000183888	0	0	0	1
ENSG00000233078	0	0	0	0
ENSG00000285986	0	0	0	0
ENSG00000177462	0	0	3	1
ENSG00000278480	1	0	0	0
ENSG00000236045	1	0	0	1
ENSG00000162438	2	0	1	0
ENSG00000169214	0	0	0	0
ENSG00000239395	0	0	0	0
ENSG00000153230	0	1	0	0
ENSG00000228336	0	0	0	0
ENSG00000173285	0	0	0	0
ENSG00000177201	0	0	0	0
ENSG00000177212	0	0	0	0
ENSG00000242769	0	0	0	0
ENSG00000201900	0	0	0	1
ENSG00000182783	0	0	0	0
ENSG00000278267	0	0	0	0
ENSG00000284332	0	0	0	0
ENSG00000186092	0	0	0	0
ENSG00000239945	0	0	0	0
ENSG00000233750	0	0	0	0
ENSG00000222623	0	0	0	0
ENSG00000241599	0	0	0	0
ENSG00000188558	0	0	0	0
ENSG00000196240	0	0	0	0
ENSG00000197437	0	0	0	1
ENSG00000221888	0	0	0	0
ENSG00000228198	1	1	0	0
ENSG00000184022	0	0	0	0
ENSG00000197403	0	0	0	0
ENSG00000279301	0	0	0	0
ENSG00000198967	0	0	0	0
ENSG00000163554	3	0	0	0
ENSG00000229051	0	0	0	0
ENSG00000207721	0	0	0	0
ENSG00000226324	0	0	1	0
ENSG00000231985	0	0	0	0
ENSG00000271618	0	0	0	0
ENSG00000259357	0	0	0	0
ENSG00000200759	0	0	0	0
ENSG00000143443	9	29	19	39
ENSG00000162783	75	301	203	155
ENSG00000054277	7	8	31	66
ENSG00000203668	11	24	42	46
ENSG00000116128	26	163	151	192
ENSG00000229022	4	1	6	5
ENSG00000235990	0	1	0	0
ENSG00000196289	0	0	0	0
ENSG00000213026	15	23	44	27
ENSG00000224625	0	0	0	0
ENSG00000277099	0	0	0	0
ENSG00000162843	1	0	1	1
ENSG00000264720	0	0	0	0
ENSG00000248458	0	0	0	0
ENSG00000231080	0	0	0	0
ENSG00000229400	0	0	0	0
ENSG00000286719	0	0	0	0
ENSG00000185842	5	14	18	25
ENSG00000143479	50	22	26	33
ENSG00000120337	0	2	8	11
ENSG00000212916	3	1	23	17
ENSG00000119283	2	0	2	1
ENSG00000196944	0	0	0	0
ENSG00000172410	353	27	518	94
ENSG00000186440	0	0	0	0
ENSG00000197241	0	1	0	0
ENSG00000196171	0	0	0	0
ENSG00000187170	0	0	0	0
ENSG00000226029	1	0	2	5
ENSG00000206652	0	0	0	0
ENSG00000277344	0	0	0	0
ENSG00000225710	0	0	0	0
ENSG00000207513	0	0	0	0
ENSG00000169717	0	0	0	0
ENSG00000283572	0	0	0	0
ENSG00000226286	0	0	0	2
ENSG00000279839	0	1	1	0
ENSG00000231978	0	0	0	0
ENSG00000187942	2	2	6	2
ENSG00000142798	152	3049	915	1713
ENSG00000232037	0	0	0	2
ENSG00000219073	0	1	1	0
ENSG00000285959	2	0	0	0
ENSG00000273610	0	0	0	0
ENSG00000201919	0	0	0	0
ENSG00000142789	0	0	2	0
ENSG00000278124	0	0	0	0
ENSG00000201273	0	0	0	0
ENSG00000218510	0	0	0	1
ENSG00000285752	1	1	1	3
ENSG00000285794	0	0	0	0
ENSG00000230068	0	1	0	0
ENSG00000271428	0	0	1	0
ENSG00000266564	0	0	0	0
ENSG00000252692	0	0	0	0
ENSG00000198049	0	0	2	3
ENSG00000225483	0	0	0	0
ENSG00000236889	0	0	0	0
ENSG00000229509	0	0	0	0
ENSG00000278465	0	0	0	0
ENSG00000162888	0	0	0	0
ENSG00000261000	0	0	0	0
ENSG00000234981	2	5	0	7
ENSG00000279946	1	0	1	0
ENSG00000207389	0	0	1	0
ENSG00000152061	123	63	301	375
ENSG00000116748	13	3	90	11
ENSG00000177414	0	0	0	0
ENSG00000197084	0	0	0	0
ENSG00000273213	0	0	0	0
ENSG00000183586	1	0	0	0
ENSG00000143536	0	0	0	0
ENSG00000186207	0	0	0	0
ENSG00000169509	0	0	0	0
ENSG00000185966	0	0	0	0
ENSG00000163202	0	0	0	0
ENSG00000171812	10	35	51	22
ENSG00000264592	0	0	0	0
ENSG00000231849	0	0	0	0
ENSG00000270115	0	0	1	0
ENSG00000184389	0	0	0	0
ENSG00000284154	0	0	0	0
